datetime,price,rsi,macd,macd_signal,adx,bb_upper,bb_lower,sma14,sma28
2024-11-15 17:00:00,318.6449890136719,47.700385372774214,-2.3013028406547846,-3.239588642799578,15.080813849669262,352.2947460436194,307.14682478331974,316.2588195800781,321.2166628156389
2024-11-15 17:30:00,318.65570068359375,47.71461932651374,-2.078373279031723,-3.0073455700460068,14.093757532602439,351.3121240676459,307.038582850253,316.2409471784319,320.7715094430106
2024-11-15 18:00:00,319.85009765625,49.36931104810359,-1.7847486699239994,-2.7628261900216056,13.17481514729051,349.49239192185433,307.53890385451285,316.384519304548,320.34615543910434
2024-11-15 18:30:00,317.705810546875,46.52274616986831,-1.7054161254174005,-2.5513441771007646,12.391592720936115,348.6495559819413,307.3762335514013,316.60708400181363,319.91600908551897
2024-11-15 19:00:00,318.377197265625,47.54261691840768,-1.5702681414686595,-2.3551289699743436,11.664314753607034,347.8588225824197,307.23829525030914,317.0489828927176,319.49090903145924
2024-11-15 19:30:00,319.989990234375,50.008988575488196,-1.3178323258653677,-2.1476696411525484,11.037666303031306,347.1923977896744,307.1240084603256,317.5463104248047,319.1439448765346
2024-11-15 20:00:00,319.9302978515625,49.9154454603938,-1.1097987307780954,-1.940095459077658,10.902545771586967,346.5765324879517,307.00024101930273,317.9799041748047,318.888051714216
2024-11-15 20:30:00,320.8299865722656,51.39127444560575,-0.8623921274966051,-1.7245547927614475,10.599686971612394,345.35151157511734,307.2721761690233,318.32135227748324,318.70100838797435
2024-11-18 14:30:00,342.9700927734375,72.70577318683787,1.1074351034013716,-1.1581568135288838,13.894450121259357,345.1415775603085,307.3942566158912,320.5920737130301,319.19994027274
2024-11-18 15:00:00,346.7049865722656,74.71962556387791,2.93606693944281,-0.3393120629345451,17.109994264638555,345.379317551284,307.2511341960653,322.6260005405971,319.7897611345564
2024-11-18 15:30:00,345.2200927734375,72.43146791885366,4.216843180999604,0.5719189858522846,20.183706545144048,345.23742607875516,307.33785751673867,324.8353009905134,320.65726470947266
2024-11-18 16:00:00,340.8599853515625,66.03672269416178,4.824430320291981,1.422421252740224,21.913014825386107,344.3297594959426,307.8968378812895,326.60458592006137,321.4228003365653
2024-11-18 16:30:00,342.80389404296875,67.41786629807638,5.400550506570028,2.218047103506185,23.434051656430302,344.5266620703899,307.79007442340196,328.0670078822545,322.31043897356307
2024-11-18 17:00:00,344.0600891113281,68.31458163382918,5.890591278975307,2.9525559386000095,24.980935694110816,344.87540302686284,307.60059707776884,329.7573721749442,323.1604210989816
2024-11-18 17:30:00,340.2499084472656,62.67981481652615,5.903451075846533,3.542734966049314,25.503104153645168,344.82052507576947,307.62865770708487,331.3005807059152,323.77970014299666
2024-11-18 18:00:00,338.9200134277344,60.794923448468886,5.7401621279528285,3.9822203984300177,25.987974866069923,344.7172478043217,307.67896082256163,332.74803161621094,324.49448939732144
2024-11-18 18:30:00,337.20001220703125,58.350916795724345,5.40960616395779,4.267697551535573,25.455700935250192,344.7488065406696,307.66643415582877,333.98731122698103,325.1859152657645
2024-11-18 19:00:00,330.6400146484375,50.081547066491225,4.565670989043042,4.327292239037067,24.09494950038253,344.6676125560573,307.6733429057173,334.91118294852123,325.7591334751674
2024-11-18 19:30:00,332.57000732421875,52.22664504612323,4.006397307744351,4.263113252778524,22.73337038388494,344.81495988864253,307.6806390406265,335.92495509556363,326.4869689941406
2024-11-18 20:00:00,336.11749267578125,55.971774483454205,3.8055532571905246,4.171601253660924,21.989125256307222,345.1918785488986,307.69827342864045,337.07691955566406,327.3116149902344
2024-11-18 20:30:00,338.8699951171875,58.678527711166055,3.824401523368067,4.102161307602353,21.862666338382557,345.55628656735337,307.58815095008526,338.4297550746373,328.20482962472096
2024-11-19 14:30:00,337.6299133300781,56.978956856971934,3.696661856890273,4.021061417459937,21.15694794813114,345.8409016315688,307.5154968146505,339.6297498430525,328.97555106026783
2024-11-19 15:00:00,344.364990234375,63.2113007872211,4.091724813047961,4.035194096577542,21.382339191424418,346.5930470267223,307.2181690551695,339.72938537597656,330.16072954450334
2024-11-19 15:30:00,342.1014099121094,60.062040258112525,4.174047219508793,4.062964721163793,21.998761088780675,347.24364665336446,307.0590484847493,339.4005584716797,331.0132795061384
2024-11-19 16:00:00,344.8099060058594,62.471356020775936,4.407039708180264,4.1317797185670875,22.53944537812452,348.07603650078113,306.81879774517313,339.3712594168527,332.103280203683
2024-11-19 16:30:00,345.4768981933594,63.06231151974771,4.592568360037603,4.223937446861191,23.04150936108666,348.6370042280901,306.56843683810683,339.7010389055525,333.1528124128069
2024-11-19 17:00:00,343.8736877441406,60.592492150313106,4.5576971726942475,4.290689392027803,23.635310528021552,349.2871481691601,306.3775312218834,339.77745274135043,333.9222303118025
2024-11-19 17:30:00,344.9549865722656,61.682506657763845,4.564694329324766,4.345490379487195,24.186697325889664,350.10246533542875,306.2798926706399,339.8413739885603,334.7993730817522
2024-11-19 18:00:00,346.2200012207031,62.97285807675044,4.619069972949717,4.4002062981797,24.881525229357973,350.9259247788159,306.07493298311215,340.26780918666293,335.78419494628906
2024-11-19 18:30:00,345.6651916503906,61.986932504429774,4.564774685588702,4.433119975661501,25.502100900158776,351.63346333856026,305.886865728125,340.7496076311384,336.74881962367465
2024-11-19 19:00:00,342.67010498046875,56.81553457042771,4.231291125690063,4.392754205667214,25.450176271284697,352.1112750036923,305.79870032066594,341.1403285435268,337.5638198852539
2024-11-19 19:30:00,343.80780029296875,58.240690483880066,4.012551311659024,4.316713626865576,24.934394367934384,352.69376315136566,305.71827973891055,342.0808846609933,338.49603380475725
2024-11-19 20:00:00,344.45001220703125,59.06198455849868,3.8466774640481276,4.222706394302087,24.72710276502367,353.29042396062124,305.6276908377884,342.92945643833707,339.42720576695035
