datetime,price,rsi,macd,macd_signal,adx,bb_upper,bb_lower,sma14,sma28,volume,atr,prediction,next_movement
2024-12-30 19:00:00,252.9364013671875,41.86743584417924,-0.8662832925736552,-0.887522212924049,32.85419818413902,260.2056070932463,250.91180601884918,253.2165298461914,254.74753843035018,1363055.0,0.9959156012424584,0,0
2024-12-30 19:30:00,253.33999633789062,44.75044442273648,-0.7909553499152935,-0.8682088403222978,32.00626511819855,260.2111890548146,250.84805973320158,253.09688677106584,254.5578956604004,1112165.0,0.9683426153557203,0,1
2024-12-30 20:00:00,252.72000122070312,41.357274762760866,-0.7723822947886276,-0.8490435312155639,31.408513887616802,260.23059932493345,250.7804349593857,252.9011720929827,254.34789548601424,1556514.0,0.9556033775540841,0,0
2024-12-30 20:30:00,252.1199951171875,38.32840207843827,-0.796892413191614,-0.8386133076107739,31.42735253787911,260.26280217781937,250.69501762460112,252.68331473214286,254.09914561680384,3863755.0,0.9587745648716495,0,0
2024-12-31 14:30:00,252.2689971923828,39.51311107150418,-0.7951278969596842,-0.829916225480556,31.82884598098606,260.28942616786725,250.5769291831721,252.43681444440568,253.85482461111886,3547674.0,1.013855251295438,0,1
2024-12-31 15:00:00,251.6876983642578,36.562234605537874,-0.8310555711360053,-0.8301440946116458,32.37375520473129,260.33072980713473,250.42072195765323,252.46664973667689,253.5900993347168,1570357.0,1.018578917079023,0,0
2024-12-31 15:30:00,251.81849670410156,37.68983743128999,-0.8392992594502857,-0.8319751275793739,32.87974234106615,260.3672789056837,250.29090514583,252.53082820347376,253.4186281476702,1200672.0,0.9986731859762802,0,1
2024-12-31 16:00:00,251.17999267578125,34.46890333810069,-0.8871281199676275,-0.8430057260570247,33.641324867913035,260.42393086568137,250.1258601978998,252.49439893450057,253.2825562613351,1179096.0,0.9859821830856753,0,0
2024-12-31 16:30:00,251.31500244140625,35.71979882771606,-0.9037211419759217,-0.8551488092408042,34.34850864284229,260.4717391045178,249.9850163973656,252.4526138305664,253.15273502894811,849777.0,0.951269170008127,0,1
2024-12-31 17:00:00,250.71629333496094,32.73559052571579,-0.9541828270608903,-0.8749556128048215,35.31581715743575,260.53782613696296,249.79366124619833,252.32234954833984,253.00938851492745,1125540.0,0.946178863779868,0,0
2024-12-31 17:30:00,250.6699981689453,32.50942113309948,-0.9865375186237486,-0.8972719939686069,36.61365374892029,260.59937918454403,249.60264391290295,252.1523491995675,252.90349578857422,1703099.0,0.9278794579825338,0,0
2024-12-31 18:00:00,249.69000244140625,28.085837428458163,-1.0788203404938201,-0.9335816632736496,38.18951213944406,260.70002436907015,249.3505705057206,251.88663482666016,252.76099613734655,2191686.0,0.9537447314218395,-1,0
2024-12-31 18:30:00,249.8800048828125,30.072538199006516,-1.1236705578525914,-0.971599442189438,39.652809216358996,260.7795737328448,249.11173573283602,251.676634652274,252.5959963117327,1078895.0,0.9338346114458376,0,1
2024-12-31 19:00:00,249.77000427246094,29.563333927078148,-1.1547792320181145,-1.0082354001551734,40.86678141776023,260.83833411236134,248.85511845024328,251.43663460867745,252.41099657331193,1193176.0,0.9098469393531662,-1,0
2024-12-31 19:30:00,250.4199981689453,36.41470530078916,-1.1141408826331656,-1.029416496650772,41.611746698851654,260.8149417173305,248.6519031138637,251.25689152308874,252.23671068464006,1280386.0,0.8977143175690114,0,1
2024-12-31 20:00:00,250.7700958251953,39.81066753618066,-1.0416769396519783,-1.0318685852510132,41.301285205354496,260.7565796554126,248.4840182057411,251.07332720075334,252.0851069859096,2096253.0,0.9110923458760241,0,1
2024-12-31 20:30:00,250.3800048828125,37.41299439188085,-1.004150598649943,-1.0263249879307992,41.28834575432995,260.67683850794924,248.30711306065425,250.90618460518974,251.90367834908622,7162976.0,0.9588715948173572,0,0
2025-01-02 14:30:00,246.85260009765625,23.582163288057018,-1.244694723476755,-1.0699989350399903,43.43476137881244,260.7647706999632,247.84630946971456,250.52994210379464,251.60662841796875,9750517.0,1.2889523259771665,-1,0
2025-01-02 15:00:00,245.73989868164062,20.951049575679733,-1.5077331710035367,-1.1575457822326998,45.42786160154617,260.903666194862,247.3024108358648,250.06357792445593,251.2501961844308,3750712.0,1.3768846078688644,-1,0
2025-01-02 15:30:00,245.4149932861328,20.24090169149615,-1.7225536594937694,-1.2705473576849138,47.39360424295998,261.01015860396194,246.76931156728526,249.6155275617327,251.0410886492048,3817094.0,1.3542498186349277,-1,0
2025-01-02 16:00:00,244.89500427246094,19.123687171026347,-1.9127106739657052,-1.398980020941072,49.3702206908377,261.0627738984825,246.24116101624273,249.12099238804407,250.82591029575892,3013688.0,1.3521537884115624,-1,0
2025-01-02 16:30:00,244.63999938964844,18.582012563662687,-2.0602390870787417,-1.5312318341686062,51.20565024958128,261.0530609416102,245.7455208629378,248.65385001046317,250.57412447248186,1866270.0,1.3070000335752454,-1,0
2025-01-02 17:00:00,243.42860412597656,16.230152368891865,-2.248981037621718,-1.6747816748592286,53.162372184813066,261.109993204902,245.1552813879063,248.09053584507532,250.27157483782088,2518282.0,1.3514995080185317,-1,0
2025-01-02 17:30:00,242.98500061035156,15.45857073534792,-2.406613546699532,-1.8211480492272893,55.15333123770687,261.14938040443553,244.56696524637363,247.53830065046037,249.9303250994001,3212302.0,1.3348642979731233,-1,0
2025-01-02 18:00:00,242.6862030029297,14.943257400109417,-2.52652471142153,-1.9622233816661376,57.00207892967969,261.1252878306629,244.0127077530076,246.96802956717355,249.56018938337053,3252160.0,1.2909455067395519,-1,0
2025-01-02 18:30:00,242.22999572753906,14.166756018336798,-2.6280725039109996,-2.0953932061151104,58.800293698668874,261.08271083532316,243.46028407260093,246.43517194475447,249.16090338570731,3195163.0,1.2608710822905214,-1,0
